reqMem,meanMem
0.008728,0.0005245127272727273
0.008743,0.0006441823580786024
0.008774,0.00035334293333333334
0.008789,0.000541951059602649
0.008804,0.0003912502739726027
0.00882,0.0008075811518324608
0.00885,0.000401576030927835
0.008865,0.0004422119402985075
0.008881,0.0035251929933481202
0.008896,0.0010428724812030076
0.008911,0.0006509576960784313
0.008957,0.0005150834042553192
0.008972,0.0005128625065274152
0.008987,0.0008128571428571428
0.009003,0.00044760770992366406
0.009018,0.0004268819667590028
0.009048,0.0003951110204081634
0.009064,0.0005753457410926366
0.009079,0.005011409999999992
0.009094,0.0008532060649819495
0.009109,0.0004249357803468207
0.009125,0.0005448413005780348
0.00914,0.0005243815343915341
0.009155,0.00041928834677419354
0.009171,0.0006323552631578948
0.009186,0.0005538302666666665
0.009201,0.0004536486206896551
0.009262,0.0006411826315789474
0.009277,0.00018815151515151512
0.009293,0.0066744538690476155
0.009308,0.0007426681496062992
0.009323,0.00474884593042618
0.009369,0.0006780157894736843
0.009384,0.0003251370422535212
0.009399,0.0
0.009415,0.0007678653846153846
0.009445,0.0008192907894736842
0.00946,0.0006643647191011237
0.009476,0.0003872800660792952
0.009506,0.005058392857142861
0.009521,0.004149075113378685
0.009537,0.0003706755183413079
0.009552,0.009009335393939399
0.009567,0.0003978386206896553
0.009613,0.00035605117166212524
0.009628,0.0007515307570977916
0.009644,0.0007039798666666667
0.009689,0.00417070238095238
0.009705,0.0005393716609299517
0.009796,0.006124349327688789
0.009827,0.009644928237129494
0.009933,0.0004581880579064587
0.009949,0.0006815779849866508
0.009995,0.0013337983116883119
0.01001,0.0011940074626865672
0.01009,0.0037126351061571145
0.0101,0.010962212903256312
0.01012,0.0011163918914892175
0.01016,0.0014408
0.01019,0.002275361904761905
0.01021,0.003327541383108404
0.01022,0.0034004445681580114
0.01025,0.007026519841269843
0.01038,0.0009287555216666663
0.01041,0.01693666579665441
0.01042,0.005431262625073573
0.01044,0.00870014642857143
0.01047,0.0009224102372034954
0.01048,0.001013534440078585
0.01065,0.0005321444444444444
0.01068,0.0006633136363636364
0.0107,0.006455196916160391
0.0108,0.010187261904761909
0.01086,0.0009258611393514463
0.01088,0.01647450546998146
0.01091,0.001636145857142857
0.01096,0.0009248064516129032
0.01099,0.001345475238095238
0.01102,0.0013116642857142855
0.01103,0.005823787284900207
0.01106,0.003570866184807257
0.01109,0.0015508415369015719
0.01111,0.0011523191176470587
0.01112,0.0012064571428571428
0.01114,0.011821989569752254
0.01115,0.0010120383333333334
0.01117,0.0012904780244075485
0.01118,0.0020555476000000002
0.01125,0.0012581944743255003
0.01126,0.0012549823300970874
0.01128,0.0009824276666666667
0.01131,0.0015329937872058815
0.01134,0.002353184683681781
0.0114,0.0010512433201470591
0.01143,0.002121858776470588
0.01151,0.005916274069362365
0.01152,0.000899450206185567
0.01157,0.001352434800353617
0.01161,0.0025099107357723577
0.01166,0.0038029536812918146
0.01167,0.0016857950000000001
0.01169,0.001145267142857143
0.01172,0.0025042861
0.01173,0.01210183608058608
0.01175,0.0
0.01178,0.001996562105263158
0.0118,0.0011105
0.01183,0.0021671999999999998
0.01186,0.0011739444444444447
0.01187,0.0026192
0.01189,0.0015814022471910116
0.0119,0.0008712173952641167
0.01193,0.004983115505213448
0.01195,0.000635648
0.01196,0.001697625
0.01198,0.00145885875
0.01199,0.0006817536243386241
0.01202,0.009299394301660262
0.01204,0.002171
0.01218,0.05060313057103065
0.01224,0.0005091558695652173
0.01234,0.004553714368482041
0.01241,0.010764641549473684
0.01244,0.0018924330133081144
0.01253,0.011601249999999974
0.01259,0.001031390375203915
0.01263,0.0006814489458272328
0.01265,0.003029073015873017
0.01268,0.0090971320734127
0.0127,0.011812110551296648
0.01271,0.007893640011933845
0.01273,0.009740761904761907
0.01276,0.031032195882239738
0.01277,0.0011674960869565217
0.0128,0.0068018630952380735
0.01282,0.0022766166666666663
0.01292,0.0035889523809523806
0.01299,0.001380290909090909
0.01305,0.0002474745
0.01314,0.0005514542728904847
0.01317,0.001193213299781761
0.01321,0.0044088706932773085
0.01324,0.0011355502222222223
0.01328,0.011690080335731413
0.01332,0.0017214745704467347
0.01334,0.0009517866666666669
0.01335,0.0003722515151515151
0.01343,0.0017888551401869157
0.01344,0.0004229625
0.01347,0.0019326648451327435
0.01349,0.00057097
0.01352,0.0018102816071428572
0.01353,0.00147112398989899
0.01355,0.009331860290408063
0.01357,0.00120569453125
0.01358,0.0010501705172800719
0.0136,0.0011826778589420655
0.01361,0.0012663470436068004
0.01363,0.0018262662272727275
0.0137,0.00026319326647564477
0.01376,0.00044452739255014344
0.0139,0.01027304206349206
0.01392,0.002359738839285714
0.01398,0.007417372554645828
0.01399,0.006647334641638237
0.01401,0.006572910185185188
0.01407,0.00024674633237822347
0.01414,0.007968654761904767
0.01416,0.0005364707035714287
0.01424,0.0019569814427244582
0.01425,0.006251047619047616
0.01427,0.007033271825396811
0.01433,0.011730553416746867
0.01439,0.0021457696390977444
0.01442,0.00887331349206348
0.01448,0.002125596852282022
0.01466,0.07908912017506983
0.01468,0.0018233395666666663
0.01471,0.0016296848520710055
0.01476,0.02464100293946208
0.01477,0.03040133528628117
0.01489,0.0008951914655172414
0.01492,0.008485000000000012
0.015,0.0014164895762262136
0.01514,0.0029388781222707406
0.01529,0.007384172619047623
0.01553,0.025368281011622095
0.01562,0.0012035907744107747
0.01569,0.003200202476339555
0.01572,0.008559542034632035
0.01575,0.0011231935533453888
0.01587,0.0006453248446069471
0.0159,0.004855507289192211
0.01596,0.014901964285714301
0.01605,0.008176695152358918
0.01617,0.0008542989357429717
0.0163,0.004716176208609274
0.01639,0.003398595669068896
0.01678,0.0006385498617511521
0.01685,0.0010780786607142855
0.01691,0.007296826815789477
0.01694,0.0014166869033189035
0.01703,0.0005817178282828282
0.01709,0.012217924468897485
0.01715,0.0028711637774228816
0.01718,0.0037016130952380964
0.01724,0.010561107462686568
0.01727,0.000873773011695907
0.0173,0.0005662157293497364
0.01746,0.02146100488173969
0.01749,0.005544109861449764
0.01788,0.0013151495356037116
0.0181,0.013944591471571916
0.01822,0.013454705227743278
0.01825,0.0059661485240459855
0.0184,0.001673238095238095
0.01855,0.014135565476190496
0.01859,0.0012682681030195381
0.01865,0.009352483630768474
0.0188,0.010068746428571432
0.01895,0.0026416801587301588
0.01901,0.007555862974746115
0.01907,0.0052392742857142825
0.0191,0.006362131412899848
0.01926,0.005167695011337866
0.01932,0.007302363095238094
0.01938,0.00887502161759225
0.01941,0.010511546207775635
0.01981,0.03170281427207003
0.01987,0.0020776733820840956
0.0199,0.007979315431056337
0.02011,0.02480576588832487
0.0202,0.010820145298010949
0.02042,0.03199863095238098
0.02045,0.0026445018649045525
0.02048,0.002936310255255255
0.02057,0.005958630963000844
0.02069,0.0016832565089337729
0.02081,0.01589646825396824
0.02097,0.0007470543698468776
0.02121,0.006737879041198499
0.02136,0.019059593856655302
0.02142,0.013435514610389606
0.02145,0.011876035909699635
0.02158,0.0063025518233082705
0.02173,0.010152380952380956
0.02176,0.035269316058193806
0.02179,0.0019459072044866268
0.02188,0.004081785714285715
0.02191,0.0017741015535614132
0.02206,0.0012989353914767093
0.02209,0.0037737350000000003
0.02213,0.011192324516765294
0.02216,0.003348513333333333
0.02219,0.01711339052884395
0.02222,0.008365884311875698
0.02228,0.00848974528473804
0.02237,0.0015164704729729737
0.02246,0.0012524741210045661
0.02252,0.022303747572815537
0.02258,0.0022054700854700856
0.02267,0.0011689876123234912
0.02271,0.010322284394564549
0.0228,0.014644678938640134
0.02283,0.0006454256982492277
0.02286,0.0007080786625282168
0.02289,0.000522050269058296
0.02292,0.02157580099802604
0.02298,0.016405214999704727
0.02301,0.012949753836125155
0.02304,0.008681443452380921
0.02332,0.01171101027350711
0.02368,0.016740247795414453
0.02371,0.00899947916666667
0.02377,0.022690106837606843
0.02386,0.00473863140618666
0.02417,0.0018978526033934257
0.02435,0.025087882264394373
0.02444,0.0015205595826893348
0.02451,0.008271507758561291
0.02454,0.0011290903819444445
0.02457,0.013191149692792349
0.0246,0.004692988095238096
0.02463,0.0009765054054054008
0.02472,0.0007991465341488277
0.02475,0.0005977399353448279
0.02478,0.039262676190476194
0.02487,0.012695132230807326
0.02509,0.013421204324187643
0.02518,0.022827050615763546
0.02533,0.007798695529316417
0.02545,0.007753740762988485
0.0256,0.01954179616693255
0.02567,0.006543934523809522
0.02594,0.024364611078942295
0.02609,0.011012400238237047
0.02643,0.02995415462123801
0.02646,0.02275669520757021
0.02655,0.021498260658914727
0.02679,0.023701369047619075
0.02686,0.017227074479305743
0.02698,0.018946634482758663
0.02704,0.01945432398209395
0.02719,0.0009665804653679652
0.02771,0.00719597937260903
0.02774,0.012381804326450342
0.0278,0.03265515962971322
0.02783,0.01140478504672897
0.02795,0.0050004457725907805
0.02853,0.00939389376443426
0.02863,0.017700141665990883
0.02911,0.0016529637770897883
0.02939,0.010270887249436606
0.02945,0.08034770059880224
0.03009,0.02113925246957617
0.03021,0.01937218214264961
0.03036,0.00476703
0.03043,0.003228254960317461
0.0307,0.012017261904761907
0.03076,0.006907085281735748
0.03107,0.008587768720197952
0.03113,0.013789006343398025
0.03119,0.0066589036861107774
0.03122,0.008360841269841265
0.03174,0.002347596811482515
0.0318,0.0075335767510509724
0.03186,0.012078780900954924
0.03198,0.02975403371744019
0.03223,0.006977352414831077
0.03229,0.02302437565709664
0.03253,0.06021110726561683
0.03259,0.020231625801188174
0.03265,0.012481206143132152
0.03278,0.017468589360762843
0.03339,0.013103396520383566
0.03394,0.026253758769351366
0.03418,0.012418725353521691
0.03424,0.03726778791112834
0.0343,0.014646267857142856
0.03491,0.05286528809182211
0.03497,0.014238688330170802
0.03516,0.0066375893824844835
0.03528,0.006003034188034189
0.03571,0.024045061274571178
0.03577,0.0009839150427350433
0.03583,0.006408471664482311
0.0365,0.021732532246162926
0.03662,0.0006596741379310328
0.03687,0.001538015342205323
0.03717,0.013070129761904758
0.03723,0.016304040641123483
0.03729,0.02474390476190477
0.03754,0.0009376744969199178
0.0376,0.0070424301987767664
0.03802,0.013410402097049502
0.03815,0.11655134356527308
0.03821,0.027508653920673896
0.03833,0.004225594679186226
0.03839,0.008881754119736173
0.03882,0.019436478616096767
0.03894,0.009588142857142854
0.03906,0.01778681375206067
0.03918,0.020593228758169973
0.03961,0.01022306676009163
0.03979,0.017535934457744387
0.04041,0.0062770052973342445
0.04132,0.01730414454400698
0.04138,0.01962025670141473
0.04193,0.013545561691712204
0.04211,0.0028027999007936505
0.04218,0.014519160739884393
0.04266,0.006813113095238098
0.04272,0.015621054150197643
0.04352,0.010657024891774895
0.04364,0.022357144378799407
0.04376,0.021416635623362004
0.04443,0.021675189275454834
0.04456,0.03431820037758721
0.04535,0.039969879516599235
0.04553,0.029125535714285705
0.04559,0.015924425595238052
0.04572,0.014518511904761904
0.04614,0.03925034010529942
0.04663,0.022738152610816884
0.04706,0.04139652941176472
0.04773,0.010653619204176035
0.04791,0.03766589500239628
0.0481,0.0011295723952569167
0.04816,0.03537858533241955
0.0484,0.026395960317460332
0.04926,0.021712332287933067
0.04932,0.009612050477489763
0.04962,0.12436270894762234
0.04974,0.014918690204373083
0.0498,0.027976249999999973
0.05005,0.0011790643346629842
0.05011,0.041873809523809355
0.05084,0.02425912299127504
0.0509,0.030675908784841843
0.0517,0.011350993755575387
0.05249,0.0075859648430041835
0.05286,0.010592561599936068
0.05292,0.012697286375661376
0.05316,0.004723327970139104
0.05408,0.01862145342261905
0.05426,0.04752535714285717
0.05438,0.04725886025767534
0.05444,0.01736674860538442
0.05511,0.00025427796874999967
0.05518,0.05041906349206355
0.05524,0.0321189732142857
0.05566,0.03378547615389644
0.05579,0.0004474440413061683
0.05585,0.019526916693063008
0.05591,0.00038674642857143055
0.05627,0.03823843242296919
0.05646,0.036016154277155224
0.05664,0.012455372773249837
0.0567,0.0537111607142857
0.05676,0.0017207548457411135
0.05688,0.03114259459459455
0.05707,0.06869840028414949
0.0575,0.04635829613095234
0.05804,0.011981730228471014
0.05823,0.03836328694386227
0.05878,0.017131003576068334
0.0589,0.02380478316326531
0.05902,0.03443382756928054
0.05908,0.03885434523809524
0.05957,0.008347094212218662
0.05969,0.04077365158302916
0.06012,0.041559236686390534
0.06036,0.04395771268873402
0.06049,0.03321936507936516
0.06061,0.028366345600464055
0.06128,0.03018297562358278
0.06171,0.042215273250111464
0.06183,0.03151908609625669
0.06201,0.03479151942587657
0.06207,0.04227107652399485
0.06213,0.02596982824157835
0.06335,0.02837547673859046
0.0636,0.016928472681091787
0.06372,0.04612068192270277
0.06384,0.062054288613938906
0.06433,0.002184856254716978
0.06458,0.008906959821428568
0.06506,0.054442730538922124
0.06531,0.018433829365079358
0.06592,0.02976635767723547
0.06677,0.02045812031122173
0.06763,0.019362888469457794
0.06812,0.04910821428571425
0.06836,0.05458632192947959
0.06909,0.012728578462222211
0.06921,0.0017665935652173904
0.06995,0.030427210106383
0.07056,0.05095842482690407
0.0708,0.027208035714285768
0.07117,0.0
0.07141,0.10035283111739518
0.07166,0.026059021381063596
0.0719,0.04942521212121213
0.07312,0.012452122272540103
0.07422,0.05137095238095246
0.07446,0.07415499999999982
0.07507,0.03454398368717505
0.07556,0.047748978925250124
0.07642,0.05092728115664678
0.07654,0.04847338752073129
0.07703,0.08095492410714285
0.07739,0.0105745994642857
0.07764,0.04983589269682034
0.07874,0.03804906211180124
0.07935,0.05970478193582899
0.07959,0.03542839446998017
0.08032,0.04551452175697862
0.08154,0.07800994186046516
0.08215,0.06964601921568626
0.08228,0.03444530462901837
0.08276,0.008409398572448277
0.08301,0.06891144451612903
0.08325,0.0695441957843137
0.0835,0.0001411878787878791
0.08362,0.07024758620689653
0.08374,0.07191346499999998
0.08386,0.06252088725490193
0.08398,0.06820674757281552
0.08411,0.06844583699029125
0.08435,0.055933971751412466
0.08447,0.0702856732186732
0.08459,0.07015172106969202
0.08472,0.07405900079088469
0.08496,0.07167232057213925
0.08521,0.0726766472636816
0.08533,0.05139840667870034
0.08545,0.03887475626325847
0.08557,0.06933055238095237
0.08569,0.06885424936372238
0.08582,0.06892975501424561
0.08594,0.07209642359271523
0.08606,0.0740450743107769
0.08618,0.052690409242360785
0.0863,0.07143675436274506
0.08643,0.07316188999999997
0.08667,0.07218531305084742
0.08691,0.06537547084917615
0.08704,0.07272209313725485
0.08716,0.07420122969696967
0.08728,0.011286005129701687
0.0874,0.07531012699999998
0.08752,0.027685287902819457
0.08765,0.08578250000000001
0.08789,0.07470765841584157
0.08801,0.07415533943765279
0.08813,0.0855203571428572
0.08826,0.0399775
0.08838,0.07244784541062799
0.0885,0.07584570845771141
0.08862,0.07589719362745095
0.08911,0.07733612964380757
0.08923,0.08736961142061274
0.08948,0.020596519505538605
0.0896,0.013906202045492488
0.08984,0.002425622564935065
0.09009,0.07443181818181814
0.09021,0.07939485714285718
0.09058,0.02301223862500002
0.09082,0.08290003629764076
0.09094,0.07624256338028165
0.09106,0.08396285714285695
0.09155,0.08034660714285714
0.09192,0.06000964285714298
0.09204,0.08029947874720379
0.09229,0.037747503809014545
0.09277,0.08116148654708501
0.09326,0.04563507040050061
0.09363,0.032864000000000226
0.09399,0.07668992012407909
0.09412,0.06369837761501271
0.0946,0.014267435271064664
0.09473,0.07002095171503957
0.09485,0.10124321428571437
0.09534,0.07844386124401917
0.09546,0.10256570056009283
0.09619,0.0009588983937823837
0.09692,0.0380123774698038
0.09705,0.02575559187437685
0.09741,0.07581470238095231
0.09778,0.006836171512718178
0.09839,0.08253375352614337
0.09851,0.05089338943105494
0.09924,0.07357171428571438
0.09937,0.0537611462698653
0.1002,0.04549437601188067
0.101,0.07302261904761899
0.1013,0.08016310714285724
0.1018,0.0012693214285714287
0.1024,0.08789928571428558
0.1034,0.06848314206952737
0.1036,0.0013842281746031754
0.1041,0.06559767857142873
0.1049,0.058012384625761325
0.1057,0.08315427402862999
0.1072,0.007838330867346933
0.108,0.0012427636904761906
0.1088,0.06536710102948251
0.1097,0.070566517857143
0.1104,0.011220162249782638
0.1111,0.08092182194616983
0.1113,0.05640349701259329
0.1115,0.0861838602953488
0.1122,0.007365238150553335
0.1127,0.0014804335317460317
0.1143,0.007674852291534058
0.1145,0.04259675955631401
0.1152,0.0
0.1166,0.05584124999999998
0.1171,0.08581377718747822
0.1174,0.10853418516324807
0.1176,0.08367639777568914
0.1184,0.05437396211034912
0.1194,0.04910629569026073
0.1199,0.0
0.1207,0.11764999999999996
0.1212,0.07489401307847084
0.1224,0.11870702380952393
0.1228,0.028737358124603124
0.1233,0.019135454867674852
0.124,0.07764000000000017
0.1243,0.01400544092612702
0.1272,0.05208152636559416
0.1279,0.0010107860141414157
0.1289,0.09399739763708513
0.1294,0.12345436507936515
0.1296,0.014816631802721091
0.1301,0.06347404365079358
0.1304,0.11500816556178156
0.1306,0.12514573412698426
0.1309,0.120887987012987
0.1311,0.12525357142857116
0.1313,0.1088111325213153
0.1316,0.0
0.1318,0.12478591269841259
0.1321,0.12623333333333367
0.1323,0.08823545248446642
0.1326,0.1203232163080407
0.1328,0.11732106227106216
0.1331,0.12727579365079367
0.1333,0.12740000000000024
0.1335,0.12627159907923843
0.1338,0.12790000000000026
0.134,0.0961499999999998
0.1343,0.20606229106673316
0.1345,0.12821751700680267
0.1348,0.12163287719298259
0.135,0.11292300888529896
0.1353,0.12940925925925953
0.1355,0.12958511904761907
0.1357,0.11287921705426318
0.136,0.13026130952380946
0.1372,0.09823787500000006
0.1375,0.08842876865671638
0.1379,0.1323908730158733
0.1382,0.13040000000000035
0.1384,0.13110000000000097
0.1387,0.11865449670651652
0.1392,0.1316417146036162
0.1396,0.1317999999999992
0.1399,0.12706386696730546
0.1401,0.13273194444444447
0.1433,0.06859808805031443
0.1453,0.13774523809523842
0.1458,0.13790059642147073
0.1465,0.03440307137792481
0.1482,0.1407089285714282
0.1484,0.13304134715025895
0.1489,0.13313113626980652
0.1494,0.1416000000000003
0.1497,0.14254341846758453
0.1506,0.10308654027084824
0.1511,0.12852321428571428
0.1516,0.0
0.1528,0.12420296375661374
0.1536,0.08363481095477376
0.1541,0.13213284490424357
0.1543,0.048442606407322605
0.1553,0.02345971825396826
0.156,0.001101598711048159
0.1584,0.12186113945578211
0.1592,0.05800987572302411
0.1616,0.042840315451895046
0.1624,0.15515595238095223
0.1631,0.1479283727986048
0.1672,0.1575716369047618
0.1748,0.14167533753285458
0.175,0.056261794692481694
0.1758,0.0012493920265780742
0.1772,0.12071845238095252
0.1829,0.17159999999999948
0.1865,0.13296071428571432
0.1909,0.06581510901557001
0.1997,0.027521591122338488
0.2004,0.16550966500276623
0.2019,0.17033541666666657
0.2068,0.08578096319704805
0.2163,0.055641814668104604
0.2227,0.13496266666666668
0.2234,0.0010388212596401018
0.2249,0.20930562690372184
0.2327,0.21770128222326715
0.2388,0.04968638865836799
0.2395,0.0012066764601769918
0.2466,0.20972294117647036
0.2544,0.0008374770599707469
0.2568,0.04266477182539679
0.2637,0.012740566775707583
0.3296,0.0817648960199005
0.3501,0.009252365793226377
0.3818,0.0007493343467769716
0.3828,0.0010995111243243263
0.4297,0.16246022253305312
0.5088,0.3557861271676298
0.5098,0.0011288663101604267
0.6367,0.5617308304891901
0.9551,0.7520000000000038
